orpha_code;orpha_concept_id;snomed_code;snomed_concept_id;snomed_domain_id;snomed_domain_concept_id;orpha_valid_start_date;orpha_valid_end_date;mapping_valid_start_date;mapping_valid_end_date
367;0;11179002;4009322;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
368;0;55912009;4185544;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
369;0;29291001;4163346;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
371;0;89597008;4230040;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
373;0;439143004;4230703;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
375;0;50581000;195289;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
376;0;897570002;619732;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
377;0;69408002;4287999;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
379;0;387759001;4300478;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
380;0;32985001;4139751;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
381;0;37548006;4292707;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
382;0;124239003;4051377;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
384;0;239076000;4033648;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
386;0;715397000;37395823;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
388;0;204739008;194149;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
389;0;65399007;4278365;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
390;0;12962009;433134;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
391;0;762690000;42538850;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
392;0;19092004;4078058;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
393;0;74398009;4251774;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
394;0;24308003;4085274;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
395;0;41797007;4216432;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
396;0;716771000;37396824;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
397;0;400130008;4290976;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
399;0;58756001;374341;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
400;0;74942003;440043;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
401;0;44917000;193707;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
403;0;703232003;45766132;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
404;0;703233008;45766133;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
405;0;237885008;4029603;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
407;0;237939006;4035269;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
408;0;297256008;4175590;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
409;0;28488007;4155988;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
412;0;398796005;4162681;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
414;0;276426004;4173023;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
415;0;30287008;4146759;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
416;0;17901006;4074393;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
417;0;715218009;37395693;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
418;0;237751000;4029573;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
419;0;61071003;4246859;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
423;0;213026003;4020879;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
424;0;716743006;37396803;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
425;0;15346004;4036109;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
427;0;715343000;37395783;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
429;0;205468002;4006934;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
436;0;190859005;4096352;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
439;0;718135001;37397487;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
441;0;84438001;4309357;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
442;0;190268003;133728;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
444;0;254234005;4114855;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
446;0;6160004;4189359;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
447;0;1963002;4024671;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
448;0;90935002;4236898;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
449;0;109843000;4001172;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
452;0;717632002;37397283;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
454;0;8691004;4313149;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
455;0;254169002;4111337;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
457;0;205548006;4006949;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
461;0;72523005;4219258;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
464;0;367520004;4279548;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
465;0;717407006;37397281;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
466;0;83157008;444300;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
469;0;20052008;432873;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
470;0;303852004;4124551;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
472;0;371423007;4154124;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
474;0;75049004;4327478;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
475;0;716997004;37396990;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
477;0;239059004;4034568;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
478;0;93559003;4244350;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
480;0;25792000;4093427;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
481;0;230253001;4047740;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
482;0;399894006;4269872;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
483;0;27312002;4099461;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
485;0;53974002;4207347;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
486;0;770947009;36674950;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
487;0;192782005;4105341;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
488;0;17234001;4066019;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
490;0;80880002;4214882;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
492;0;254678009;4110714;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
493;0;716774008;37396826;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
494;0;24559001;4077104;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
495;0;239070006;4082371;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
498;0;400059005;4266785;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
499;0;19087001;4078538;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
500;0;111306001;4009625;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
501;0;230425004;4046214;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
502;0;41069008;4165567;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
503;0;63387002;4272804;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
504;0;417441005;4217228;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
505;0;718215008;37397551;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
506;0;29570005;4106216;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
507;0;80612004;433407;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
508;0;111307005;4006979;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
509;0;77377001;432246;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
510;0;10406007;4016108;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
511;0;27718001;4100475;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
512;0;396338004;4262609;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
514;0;277601005;4082485;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
517;0;110005000;4003187;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
518;0;277602003;4079686;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
519;0;91861009;140352;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
520;0;110004001;4002497;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
521;0;92818009;134603;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
524;0;428850001;4323645;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
525;0;64540004;4276173;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
526;0;707747007;45769156;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
528;0;127012008;4131907;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
529;0;716772007;37396825;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
530;0;38692000;4299851;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
531;0;253148005;4102525;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
533;0;4241002;438059;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
534;0;79385002;4194065;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
535;0;7119001;4324123;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
536;0;55464009;257628;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
538;0;277844007;4174275;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
540;0;398250003;4161829;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
542;0;400001003;4266193;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
543;0;118617000;4041800;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
544;0;109969005;432574;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
545;0;308121000;4147411;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
547;0;118601006;4038838;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
548;0;81004002;432821;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
549;0;26726000;4097550;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
550;0;39925003;4219010;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
551;0;230426003;4044227;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
552;0;609561005;43531640;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
553;0;47270006;195212;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
556;0;716766007;37396819;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
558;0;19346006;258540;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
559;0;80734006;4216348;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
560;0;33410002;4142775;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
561;0;73284007;4248273;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
562;0;726029005;37117262;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
563;0;62377009;312383;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
564;0;29076005;4104650;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
565;0;59178007;4241728;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
566;0;400962005;4292061;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
567;0;767263007;35624485;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
568;0;438504004;4235222;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
569;0;59292006;433763;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
570;0;766987006;35624321;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
572;0;71904008;4216841;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
573;0;69488000;4289476;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
574;0;15841002;4049000;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
575;0;15123008;4034712;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
576;0;70199000;4322172;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
577;0;65764006;4278525;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
578;0;725296006;37110837;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
579;0;75610003;4294142;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
580;0;70737009;4323827;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
581;0;88393000;4227905;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
582;0;378007;4292105;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
583;0;69463008;4287262;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
584;0;43916004;4184782;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
585;0;54898003;4183021;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
586;0;190905008;441267;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
587;0;403824007;4301407;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
588;0;277950001;4080274;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
589;0;91637004;76685;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
590;0;230672006;4046356;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
592;0;718175009;37397520;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
596;0;46804001;4188224;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
597;0;43152001;4182404;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
598;0;55133004;4204824;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
600;0;702383005;45765445;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
602;0;702382000;45771252;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
603;0;726107008;37111375;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
606;0;715317001;37395761;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
607;0;75072002;4326568;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
609;0;698846009;44782849;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
610;0;718572004;36713650;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
611;0;72315009;4216406;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
614;0;726051002;37117999;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
615;0;233855002;4121470;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
616;0;443333004;40481031;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
617;0;717459000;37397282;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
618;0;726019003;37111319;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
621;0;267550008;4146093;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
622;0;721225009;36715521;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
624;0;763714006;35622307;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
627;0;445257004;40482880;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
628;0;58561002;4238810;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
632;0;234533006;4125794;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
633;0;38196001;4243014;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
634;0;312514006;4209834;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
635;0;432328008;4333766;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
636;0;92824003;377252;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
637;0;92503002;380975;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
638;0;715344006;37395784;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
639;0;718213001;37397549;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
640;0;230558006;4043580;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
641;0;230591002;4046338;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
642;0;62985007;4271311;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
643;0;128207002;4134579;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
644;0;237984008;4031798;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
646;0;66751000;4283682;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
647;0;234638009;4120785;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
648;0;205824006;4118400;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
649;0;15228007;4035184;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
650;0;238091006;4029265;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
652;0;30664006;28127;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
653;0;61808009;24612;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
654;0;302849000;4120310;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
655;0;204958008;4004449;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
656;0;718141008;37397492;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
657;0;360339005;4236230;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
659;0;239072003;4033196;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
660;0;18735004;4077297;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
661;0;399040002;319793;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
662;0;400211001;4271140;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
664;0;80908008;4214885;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
666;0;78314001;78257;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
667;0;367489004;4273764;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
668;0;307576001;4146619;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
672;0;56677004;4209716;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
673;0;61462000;438067;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
674;0;79037006;4194521;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
675;0;40315008;4222723;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
676;0;235956004;4341074;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
677;0;189814006;40391739;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
678;0;40158001;4220949;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
679;0;400171002;4271031;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
681;0;82732003;4221408;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
682;0;304737009;4121515;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
683;0;192976002;40391011;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
684;0;41574007;4188585;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
685;0;39912006;192901;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
699;0;237985009;4035282;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
700;0;19754005;4056343;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
701;0;86166000;4312756;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
702;0;64855000;4275445;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
703;0;77090002;4298692;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
704;0;49420001;4170723;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
705;0;70348004;4290064;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
707;0;58750007;434271;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
708;0;204153003;4069065;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
709;0;449817000;42709945;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
710;0;70410008;4290677;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
712;0;52413004;4181143;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
714;0;62268000;4265915;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
715;0;819953000;37311725;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
716;0;190687004;40388130;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
718;0;4602007;4263588;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
720;0;717360009;37397280;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
721;0;51720005;4197685;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
722;0;95840007;4318104;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
723;0;88860002;438350;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
724;0;724499007;37110291;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
725;0;230439004;4043551;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
726;0;20415001;4068119;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
727;0;1144805008;606328;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
728;0;72275000;4216873;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
729;0;109992005;135214;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
730;0;765330003;35623051;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
731;0;28770003;201675;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
732;0;31384009;80800;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
733;0;72900001;4248251;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
734;0;128100009;4134437;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
